30.5,3887936.032055,332833.387454,5028280.018604
30.6,3887936.004799,332833.313076,5028280.044428
30.7,3887935.977543,332833.238697,5028280.070253
30.8,3887935.950287,332833.164319,5028280.096077
30.9,3887935.923030,332833.089940,5028280.121901
31.0,3887935.895774,332833.015562,5028280.147725
31.1,3887935.868518,332832.941183,5028280.173549
31.2,3887935.841261,332832.866805,5028280.199374
31.3,3887935.814005,332832.792426,5028280.225198
31.4,3887935.786749,332832.718048,5028280.251022
31.5,3887935.759493,332832.643669,5028280.276846
31.6,3887935.732236,332832.569291,5028280.302670
31.7,3887935.704980,332832.494913,5028280.328494
31.8,3887935.677724,332832.420534,5028280.354319
31.9,3887935.650467,332832.346156,5028280.380143
32.0,3887935.623211,332832.271777,5028280.405967
32.1,3887935.595955,332832.197399,5028280.431791
32.2,3887935.568699,332832.123020,5028280.457615
32.3,3887935.541442,332832.048642,5028280.483439
32.4,3887935.514186,332831.974263,5028280.509264
32.5,3887935.486930,332831.899885,5028280.535088
32.6,3887935.459673,332831.825506,5028280.560912
32.7,3887935.432417,332831.751128,5028280.586736
32.8,3887935.405161,332831.676749,5028280.612560
32.9,3887935.377904,332831.602371,5028280.638384
33.0,3887935.350648,332831.527992,5028280.664208
33.1,3887935.323392,332831.453614,5028280.690033
33.2,3887935.296136,332831.379235,5028280.715857
33.3,3887935.268879,332831.304857,5028280.741681
33.4,3887935.241623,332831.230478,5028280.767505
33.5,3887935.214367,332831.156100,5028280.793329
33.6,3887935.187110,332831.081721,5028280.819153
33.7,3887935.159854,332831.007343,5028280.844978
33.8,3887935.132598,332830.932964,5028280.870802
33.9,3887935.105341,332830.858586,5028280.896626
34.0,3887935.078085,332830.784207,5028280.922450
34.1,3887935.050829,332830.709829,5028280.948274
34.2,3887935.023573,332830.635451,5028280.974098
34.3,3887934.996316,332830.561072,5028280.999922
34.4,3887934.969060,332830.486694,5028281.025747
34.5,3887934.941804,332830.412315,5028281.051571
34.6,3887934.914547,332830.337937,5028281.077395
34.7,3887934.887291,332830.263558,5028281.103219
34.8,3887934.860035,332830.189180,5028281.129043
34.9,3887934.832778,332830.114801,5028281.154867
35.0,3887934.805522,332830.040423,5028281.180691
35.1,3887934.778266,332829.966044,5028281.206516
35.2,3887934.751009,332829.891666,5028281.232340
35.3,3887934.723753,332829.817287,5028281.258164
35.4,3887934.696497,332829.742909,5028281.283988
35.5,3887934.669240,332829.668530,5028281.309812
35.6,3887934.641984,332829.594152,5028281.335636
35.7,3887934.614728,332829.519773,5028281.361460
35.8,3887934.587471,332829.445395,5028281.387285
35.9,3887934.560215,332829.371016,5028281.413109
36.0,3887934.532959,332829.296638,5028281.438933
36.1,3887934.505703,332829.222259,5028281.464757
36.2,3887934.478446,332829.147881,5028281.490581
36.3,3887934.451190,332829.073502,5028281.516405
36.4,3887934.423934,332828.999124,5028281.542229
36.5,3887934.396677,332828.924745,5028281.568053
36.6,3887934.369421,332828.850367,5028281.593878
36.7,3887934.342165,332828.775988,5028281.619702
36.8,3887934.314908,332828.701610,5028281.645526
36.9,3887934.287652,332828.627232,5028281.671350
37.0,3887934.260396,332828.552853,5028281.697174
37.1,3887934.233139,332828.478475,5028281.722998
37.2,3887934.205883,332828.404096,5028281.748822
37.3,3887934.178627,332828.329718,5028281.774646
37.4,3887934.151370,332828.255339,5028281.800471
37.5,3887934.124114,332828.180961,5028281.826295
37.6,3887934.096858,332828.106582,5028281.852119
37.7,3887934.069601,332828.032204,5028281.877943
37.8,3887934.042345,332827.957825,5028281.903767
37.9,3887934.015089,332827.883447,5028281.929591
38.0,3887933.987832,332827.809068,5028281.955415
38.1,3887933.960576,332827.734690,5028281.981239
38.2,3887933.933320,332827.660311,5028282.007063
38.3,3887933.906063,332827.585933,5028282.032888
38.4,3887933.878807,332827.511554,5028282.058712
38.5,3887933.851551,332827.437176,5028282.084536
38.6,3887933.824294,332827.362797,5028282.110360
38.7,3887933.797038,332827.288419,5028282.136184
38.8,3887933.769782,332827.214040,5028282.162008
38.9,3887933.742525,332827.139662,5028282.187832
39.0,3887933.715269,332827.065283,5028282.213656
39.1,3887933.688013,332826.990905,5028282.239480
39.2,3887933.660756,332826.916526,5028282.265305
39.3,3887933.633500,332826.842148,5028282.291129
39.4,3887933.606244,332826.767769,5028282.316953
39.5,3887933.578987,332826.693391,5028282.342777
39.6,3887933.551731,332826.619012,5028282.368601
39.7,3887933.524475,332826.544634,5028282.394425
39.8,3887933.497218,332826.470256,5028282.420249
39.9,3887933.469962,332826.395877,5028282.446073
40.0,3887933.442706,332826.321499,5028282.471897
40.1,3887933.415449,332826.247120,5028282.497721
40.2,3887933.388193,332826.172742,5028282.523546
40.3,3887933.360936,332826.098363,5028282.549370
40.4,3887933.333680,332826.023985,5028282.575194
40.5,3887933.306424,332825.949606,5028282.601018
40.6,3887933.279167,332825.875228,5028282.626842
40.7,3887933.251911,332825.800849,5028282.652666
40.8,3887933.224655,332825.726471,5028282.678490
40.9,3887933.197398,332825.652092,5028282.704314
41.0,3887933.170142,332825.577714,5028282.730138
41.1,3887933.142886,332825.503335,5028282.755962
41.2,3887933.115629,332825.428957,5028282.781786
41.3,3887933.088373,332825.354578,5028282.807611
41.4,3887933.061117,332825.280200,5028282.833435
41.5,3887933.033860,332825.205821,5028282.859259
41.6,3887933.006604,332825.131443,5028282.885083
41.7,3887932.979348,332825.057064,5028282.910907
41.8,3887932.952091,332824.982686,5028282.936731
41.9,3887932.924835,332824.908307,5028282.962555
42.0,3887932.897578,332824.833929,5028282.988379
42.1,3887932.870322,332824.759550,5028283.014203
42.2,3887932.843066,332824.685172,5028283.040027
42.3,3887932.815809,332824.610793,5028283.065851
42.4,3887932.788553,332824.536415,5028283.091675
42.5,3887932.761297,332824.462036,5028283.117499
42.6,3887932.734040,332824.387658,5028283.143324
42.7,3887932.706784,332824.313279,5028283.169148
42.8,3887932.679528,332824.238901,5028283.194972
42.9,3887932.652271,332824.164522,5028283.220796
43.0,3887932.625015,332824.090144,5028283.246620
43.1,3887932.597758,332824.015766,5028283.272444
43.2,3887932.570502,332823.941387,5028283.298268
43.3,3887932.543246,332823.867009,5028283.324092
43.4,3887932.515989,332823.792630,5028283.349916
43.5,3887932.488733,332823.718252,5028283.375740
43.6,3887932.461477,332823.643873,5028283.401564
43.7,3887932.434220,332823.569495,5028283.427388
43.8,3887932.406964,332823.495116,5028283.453212
43.9,3887932.379708,332823.420738,5028283.479036
44.0,3887932.352451,332823.346359,5028283.504860
44.1,3887932.325195,332823.271981,5028283.530685
44.2,3887932.297938,332823.197602,5028283.556509
44.3,3887932.270682,332823.123224,5028283.582333
44.4,3887932.243426,332823.048845,5028283.608157
44.5,3887932.216169,332822.974467,5028283.633981
44.6,3887932.188913,332822.900088,5028283.659805
44.7,3887932.161657,332822.825710,5028283.685629
44.8,3887932.134400,332822.751331,5028283.711453
44.9,3887932.107144,332822.676953,5028283.737277
45.0,3887932.079887,332822.602574,5028283.763101
45.1,3887932.052631,332822.528196,5028283.788925
45.2,3887932.025375,332822.453817,5028283.814749
45.3,3887931.998118,332822.379439,5028283.840573
45.4,3887931.970862,332822.305060,5028283.866397
45.5,3887931.943606,332822.230682,5028283.892221
45.6,3887931.916349,332822.156303,5028283.918045
45.7,3887931.889093,332822.081925,5028283.943869
45.8,3887931.861836,332822.007546,5028283.969693
45.9,3887931.834580,332821.933168,5028283.995517
46.0,3887931.807324,332821.858789,5028284.021342
46.1,3887931.780067,332821.784411,5028284.047166
46.2,3887931.752811,332821.710032,5028284.072990
46.3,3887931.725554,332821.635654,5028284.098814
46.4,3887931.698298,332821.561275,5028284.124638
46.5,3887931.671042,332821.486897,5028284.150462
46.6,3887931.643785,332821.412518,5028284.176286
46.7,3887931.616529,332821.338140,5028284.202110
46.8,3887931.589272,332821.263762,5028284.227934
46.9,3887931.562016,332821.189383,5028284.253758
47.0,3887931.534760,332821.115005,5028284.279582
47.1,3887931.507503,332821.040626,5028284.305406
47.2,3887931.480247,332820.966248,5028284.331230
47.3,3887931.452991,332820.891869,5028284.357054
47.4,3887931.425734,332820.817491,5028284.382878
47.5,3887931.398478,332820.743112,5028284.408702
47.6,3887931.371221,332820.668734,5028284.434526
47.7,3887931.343965,332820.594355,5028284.460350
47.8,3887931.316709,332820.519977,5028284.486174
47.9,3887931.289452,332820.445598,5028284.511998
48.0,3887931.262196,332820.371220,5028284.537822
48.1,3887931.234939,332820.296841,5028284.563646
48.2,3887931.207683,332820.222463,5028284.589470
48.3,3887931.180427,332820.148084,5028284.615294
48.4,3887931.153170,332820.073706,5028284.641118
48.5,3887931.125914,332819.999327,5028284.666942
48.6,3887931.098657,332819.924949,5028284.692766
48.7,3887931.071401,332819.850570,5028284.718590
48.8,3887931.044145,332819.776192,5028284.744414
48.9,3887931.016888,332819.701813,5028284.770238
49.0,3887930.989632,332819.627435,5028284.796062
49.1,3887930.962375,332819.553056,5028284.821887
49.2,3887930.935119,332819.478678,5028284.847711
49.3,3887930.907862,332819.404299,5028284.873535
49.4,3887930.880606,332819.329921,5028284.899359
49.5,3887930.853350,332819.255542,5028284.925183
49.6,3887930.826093,332819.181164,5028284.951007
49.7,3887930.798837,332819.106785,5028284.976831
49.8,3887930.771580,332819.032407,5028285.002655
49.9,3887930.744324,332818.958028,5028285.028479
50.0,3887930.717068,332818.883650,5028285.054303
50.1,3887930.689811,332818.809271,5028285.080127
50.2,3887930.662555,332818.734893,5028285.105951
50.3,3887930.635298,332818.660514,5028285.131775
50.4,3887930.608042,332818.586136,5028285.157599
50.5,3887930.580786,332818.511757,5028285.183423
50.6,3887930.553529,332818.437379,5028285.209247
50.7,3887930.526273,332818.363000,5028285.235071
50.8,3887930.499016,332818.288622,5028285.260895
50.9,3887930.471760,332818.214243,5028285.286719
51.0,3887930.444503,332818.139865,5028285.312543
51.1,3887930.417247,332818.065486,5028285.338367
51.2,3887930.389991,332817.991108,5028285.364191
51.3,3887930.362734,332817.916730,5028285.390015
51.4,3887930.335478,332817.842351,5028285.415839
51.5,3887930.308221,332817.767973,5028285.441663
51.6,3887930.280965,332817.693594,5028285.467487
51.7,3887930.253709,332817.619216,5028285.493311
51.8,3887930.226452,332817.544837,5028285.519135
51.9,3887930.199196,332817.470459,5028285.544959
52.0,3887930.171939,332817.396080,5028285.570783
52.1,3887930.144683,332817.321702,5028285.596607
52.2,3887930.117426,332817.247323,5028285.622431
52.3,3887930.090170,332817.172945,5028285.648255
52.4,3887930.062914,332817.098566,5028285.674079
52.5,3887930.035657,332817.024188,5028285.699903
52.6,3887930.008401,332816.949809,5028285.725727
52.7,3887929.981144,332816.875431,5028285.751551
52.8,3887929.953888,332816.801052,5028285.777375
52.9,3887929.926631,332816.726674,5028285.803199
53.0,3887929.899375,332816.652295,5028285.829023
53.1,3887929.872119,332816.577917,5028285.854847
53.2,3887929.844862,332816.503538,5028285.880671
53.3,3887929.817606,332816.429160,5028285.906494
53.4,3887929.790349,332816.354781,5028285.932318
53.5,3887929.763093,332816.280403,5028285.958142
53.6,3887929.735836,332816.206024,5028285.983966
53.7,3887929.708580,332816.131646,5028286.009790
53.8,3887929.681323,332816.057267,5028286.035614
